1804;The Unforgiven;1;3
1805;Wherever I May Roam;1;3
1806;Don't Tread On Me;1;3
1807;Through The Never;1;3
1808;Nothing Else Matters;1;3
1809;Of Wolf And Man;1;3
1810;The God That Failed;1;3
1811;My Friend Of Misery;1;3
1812;The Struggle Within;1;3
1813;Helpless;1;3
1814;The Small Hours;1;3
1815;The Wait;1;3
1816;Crash Course In Brain Surgery;1;3
1817;Last Caress/Green Hell;1;3
1818;Am I Evil?;1;3
1819;Blitzkrieg;1;3
1820;Breadfan;1;3
1821;The Prince;1;3
1822;Stone Cold Crazy;1;3
1823;So What;1;3
1824;Killing Time;1;3
1825;Overkill;1;3
1826;Damage Case;1;3
1827;Stone Dead Forever;1;3
1828;Too Late Too Late;1;3
1829;Hit The Lights;1;3
1830;The Four Horsemen;1;3
1831;Motorbreath;1;3
1832;Jump In The Fire;1;3
1833;(Anesthesia) Pulling Teeth;1;3
1834;Whiplash;1;3
1835;Phantom Lord;1;3
1836;No Remorse;1;3
1837;Seek & Destroy;1;3
1838;Metal Militia;1;3
1839;Ain't My Bitch;1;3
1840;2 X 4;1;3
1841;The House Jack Built;1;3
1842;Until It Sleeps;1;3
1843;King Nothing;1;3
1844;Hero Of The Day;1;3
1845;Bleeding Me;1;3
1846;Cure;1;3
1847;Poor Twisted Me;1;3
1848;Wasted My Hate;1;3
1849;Mama Said;1;3
1850;Thorn Within;1;3
1851;Ronnie;1;3
1852;The Outlaw Torn;1;3
1853;Battery;1;3
1854;Master Of Puppets;1;3
1855;The Thing That Should Not Be;1;3
1856;Welcome Home (Sanitarium);1;3
1857;Disposable Heroes;1;3
1858;Leper Messiah;1;3
1859;Orion;1;3
1860;Damage Inc.;1;3
1861;Fuel;1;3
1862;The Memory Remains;1;3
1863;Devil's Dance;1;3
1864;The Unforgiven II;1;3
1865;Better Than You;1;3
1866;Slither;1;3
1867;Carpe Diem Baby;1;3
1868;Bad Seed;1;3
1869;Where The Wild Things Are;1;3
1870;Prince Charming;1;3
1871;Low Man's Lyric;1;3
1872;Attitude;1;3
1873;Fixxxer;1;3
1874;Fight Fire With Fire;1;3
1875;Ride The Lightning;1;3
1876;For Whom The Bell Tolls;1;3
1877;Fade To Black;1;3
1878;Trapped Under Ice;1;3
1879;Escape;1;3
1880;Creeping Death;1;3
1881;The Call Of Ktulu;1;3
1882;Frantic;1;3
1883;St. Anger;1;3
1884;Some Kind Of Monster;1;3
1885;Dirty Window;1;3
1886;Invisible Kid;1;3
1887;My World;1;3
1888;Shoot Me Again;1;3
1889;Sweet Amber;1;3
1890;The Unnamed Feeling;1;3
1891;Purify;1;3
1892;All Within My Hands;1;3
1893;Blackened;1;3
1894;...And Justice For All;1;3
1895;Eye Of The Beholder;1;3
1896;One;1;3
1897;The Shortest Straw;1;3
1898;Harvester Of Sorrow;1;3
1899;The Frayed Ends Of Sanity;1;3
1900;To Live Is To Die;1;3
1901;Dyers Eve;1;3
1902;Springsville;1;2
1903;The Maids Of Cadiz;1;2
1904;The Duke;1;2
1905;My Ship;1;2
1906;Miles Ahead;1;2
1907;Blues For Pablo;1;2
1908;New Rhumba;1;2
1909;The Meaning Of The Blues;1;2
1910;Lament;1;2
1911;I Don't Wanna Be Kissed (By Anyone But You);1;2
1912;Springsville (Alternate Take);1;2
1913;Blues For Pablo (Alternate Take);1;2
1914;The Meaning Of The Blues/Lament (Alternate Take);1;2
1915;I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take);1;2
1916;Coração De Estudante;1;7
1917;A Noite Do Meu Bem;1;7
1918;Paisagem Na Janela;1;7
1919;Cuitelinho;1;7
1920;Caxangá;1;7
1921;Nos Bailes Da Vida;1;7
1922;Menestrel Das Alagoas;1;7
1923;Brasil;1;7
1924;Canção Do Novo Mundo;1;7
1925;Um Gosto De Sol;1;7
1926;Solar;1;7
1927;Para Lennon E McCartney;1;7
1928;Maria, Maria;1;7
1929;Minas;1;7
1930;Fé Cega, Faca Amolada;1;7
1931;Beijo Partido;1;7
1932;Saudade Dos Aviões Da Panair (Conversando No Bar);1;7
1933;Gran Circo;1;7
1934;Ponta de Areia;1;7
1935;Trastevere;1;7
1936;Idolatrada;1;7
1937;Leila (Venha Ser Feliz);1;7
1938;Paula E Bebeto;1;7
1939;Simples;1;7
1940;Norwegian Wood;1;7
1941;Caso Você Queira Saber;1;7
1942;Ace Of Spades;1;3
1943;Love Me Like A Reptile;1;3
1944;Shoot You In The Back;1;3
1945;Live To Win;1;3
1946;Fast And Loose;1;3
1947;(We Are) The Road Crew;1;3
1948;Fire Fire;1;3
1949;Jailbait;1;3
1950;Dance;1;3
1951;Bite The Bullet;1;3
1952;The Chase Is Better Than The Catch;1;3
1953;The Hammer;1;3
1954;Dirty Love;1;3
1955;Please Don't Touch;1;3
1956;Emergency;1;3
1957;Kir Royal;1;16
1958;O Que Vai Em Meu Coração;1;16
1959;Aos Leões;1;16
1960;Dois Índios;1;16
1961;Noite Negra;1;16
1962;Beijo do Olhar;1;16
1963;É Fogo;1;16
1964;Já Foi;1;16
1965;Só Se For Pelo Cabelo;1;16
1966;No Clima;1;16
1967;A Moça e a Chuva;1;16
1968;Demorou!;1;16
1969;Bitter Pill;1;3
1970;Enslaved;1;3
1971;Girls, Girls, Girls;1;3
1972;Kickstart My Heart;1;3
1973;Wild Side;1;3
1974;Glitter;1;3
1975;Dr. Feelgood;1;3
1976;Same Ol' Situation;1;3
1977;Home Sweet Home;1;3
1978;Afraid;1;3
1979;Don't Go Away Mad (Just Go Away);1;3
1980;Without You;1;3
1981;Smokin' in The Boys Room;1;3
1982;Primal Scream;1;3
1983;Too Fast For Love;1;3
1984;Looks That Kill;1;3
1985;Shout At The Devil;1;3
1986;Intro;1;1
1987;School;1;1
1988;Drain You;1;1
1989;Aneurysm;1;1
1990;Smells Like Teen Spirit;1;1
1991;Been A Son;1;1
1992;Lithium;1;1
1993;Sliver;1;1
1994;Spank Thru;1;1
1995;Scentless Apprentice;1;1
1996;Heart-Shaped Box;1;1
1997;Milk It;1;1
1998;Negative Creep;1;1
1999;Polly;1;1
2000;Breed;1;1
2001;Tourette's;1;1
2002;Blew;1;1
2003;Smells Like Teen Spirit;1;1
2004;In Bloom;1;1
2005;Come As You Are;1;1
2006;Breed;1;1
2007;Lithium;1;1
2008;Polly;1;1
2009;Territorial Pissings;1;1
2010;Drain You;1;1
2011;Lounge Act;1;1
2012;Stay Away;1;1
2013;On A Plain;1;1
2014;Something In The Way;1;1
2015;Time;1;1
2016;P.S.Apareça;1;1
2017;Sangue Latino;1;1
2018;Folhas Secas;1;1
2019;Poeira;1;1
2020;Mágica;1;1
2021;Quem Mata A Mulher Mata O Melhor;1;1
2022;Mundaréu;1;1
2023;O Braço Da Minha Guitarra;1;1
2024;Deus;1;1
2025;Mãe Terra;1;1
2026;Às Vezes;1;1
2027;Menino De Rua;1;1
2028;Prazer E Fé;1;1
2029;Elza;1;1
2030;Requebra;1;7
2031;Nossa Gente (Avisa Là);1;7
2032;Olodum - Alegria Geral;1;7
2033;Madagáscar Olodum;1;7
2034;Faraó Divindade Do Egito;1;7
2035;Todo Amor (Asas Da Liberdade);1;7
2036;Denúncia;1;7
2037;Olodum, A Banda Do Pelô;1;7
2038;Cartao Postal;1;7
2039;Jeito Faceiro;1;7
2040;Revolta Olodum;1;7
2041;Reggae Odoyá;1;7
2042;Protesto Do Olodum (Ao Vivo);1;7
2043;Olodum - Smile (Instrumental);1;7
2044;Vulcão Dub - Fui Eu;1;7
2045;O Trem Da Juventude;1;7
2046;Manguetown;1;7
2047;Um Amor, Um Lugar;1;7
2048;Bora-Bora;1;7
2049;Vai Valer;1;7
2050;I Feel Good (I Got You) - Sossego;1;7
2051;Uns Dias;1;7
2052;Sincero Breu;1;7
2053;Meu Erro;1;7
2054;Selvagem;1;7
2055;Brasília 5:31;1;7
2056;Tendo A Lua;1;7
2057;Que País É Este;1;7
2058;Navegar Impreciso;1;7
2059;Feira Moderna;1;7
2060;Tequila - Lourinha Bombril (Parate Y Mira);1;7
2061;Vamo Batê Lata;1;7
2062;Life During Wartime;1;7
2063;Nebulosa Do Amor;1;7
2064;Caleidoscópio;1;7
2065;Trac Trac;1;7
2066;Tendo A Lua;1;7
2067;Mensagen De Amor (2000);1;7
2068;Lourinha Bombril;1;7
2069;La Bella Luna;1;7
2070;Busca Vida;1;7
2071;Uma Brasileira;1;7
2072;Luis Inacio (300 Picaretas);1;7
2073;Saber Amar;1;7
2074;Ela Disse Adeus;1;7
2075;O Amor Nao Sabe Esperar;1;7
2076;Aonde Quer Que Eu Va;1;7
2077;Caleidoscópio;1;7
2078;Óculos;1;7
2079;Cinema Mudo;1;7
2080;Alagados;1;7
2081;Lanterna Dos Afogados;1;7
2082;Melô Do Marinheiro;1;7
2083;Vital E Sua Moto;1;7
2084;O Beco;1;7
2085;Meu Erro;1;7
2086;Perplexo;1;7
2087;Me Liga;1;7
2088;Quase Um Segundo;1;7
2089;Selvagem;1;7
2090;Romance Ideal;1;7
2091;Será Que Vai Chover?;1;7
2092;SKA;1;7
2093;Bark at the Moon;2;1
2094;I Don't Know;2;1
2095;Crazy Train;2;1
2096;Flying High Again;2;1
2097;Mama, I'm Coming Home;2;1
2098;No More Tears;2;1
2099;I Don't Know;1;3
2100;Crazy Train;1;3
2101;Believer;1;3
2102;Mr. Crowley;1;3
2103;Flying High Again;1;3
2104;Relvelation (Mother Earth);1;3
2105;Steal Away (The Night);1;3
2106;Suicide Solution (With Guitar Solo);1;3
2107;Iron Man;1;3
2108;Children Of The Grave;1;3
2109;Paranoid;1;3
2110;Goodbye To Romance;1;3
2111;No Bone Movies;1;3
2112;Dee;1;3
2113;Shining In The Light;1;1
2114;When The World Was Young;1;1
2115;Upon A Golden Horse;1;1
2116;Blue Train;1;1
2117;Please Read The Letter;1;1
2118;Most High;1;1
2119;Heart In Your Hand;1;1
2120;Walking Into Clarksdale;1;1
2121;Burning Up;1;1
2122;When I Was A Child;1;1
2123;House Of Love;1;1
2124;Sons Of Freedom;1;1
2125;United Colours;1;10
2126;Slug;1;10
2127;Your Blue Room;1;10
2128;Always Forever Now;1;10
2129;A Different Kind Of Blue;1;10
2130;Beach Sequence;1;10
2131;Miss Sarajevo;1;10
2132;Ito Okashi;1;10
2133;One Minute Warning;1;10
2134;Corpse (These Chains Are Way Too Long);1;10
2135;Elvis Ate America;1;10
2136;Plot 180;1;10
2137;Theme From The Swan;1;10
2138;Theme From Let's Go Native;1;10
2139;Wrathchild;1;1
2140;Killers;1;1
2141;Prowler;1;1
2142;Murders In The Rue Morgue;1;1
2143;Women In Uniform;1;1
2144;Remember Tomorrow;1;1
2145;Sanctuary;1;1
2146;Running Free;1;1
2147;Phantom Of The Opera;1;1
2148;Iron Maiden;1;1
2149;Corduroy;1;1
2150;Given To Fly;1;1
2151;Hail, Hail;1;1
2152;Daughter;1;1
2153;Elderly Woman Behind The Counter In A Small Town;1;1
2154;Untitled;1;1
2155;MFC;1;1
2156;Go;1;1
2157;Red Mosquito;1;1
2158;Even Flow;1;1
2159;Off He Goes;1;1
2160;Nothingman;1;1
2161;Do The Evolution;1;1
2162;Better Man;1;1
2163;Black;1;1
2164;F*Ckin' Up;1;1
2165;Life Wasted;1;4
2166;World Wide Suicide;1;4
2167;Comatose;1;4
2168;Severed Hand;1;4
2169;Marker In The Sand;1;4
2170;Parachutes;1;4
2171;Unemployable;1;4
2172;Big Wave;1;4
2173;Gone;1;4
2174;Wasted Reprise;1;4
2175;Army Reserve;1;4
2176;Come Back;1;4
2177;Inside Job;1;4
2178;Can't Keep;1;1
2179;Save You;1;1
2180;Love Boat Captain;1;1
2181;Cropduster;1;1
2182;Ghost;1;1
2183;I Am Mine;1;1
2184;Thumbing My Way;1;1
2185;You Are;1;1
2186;Get Right;1;1
2187;Green Disease;1;1
2188;Help Help;1;1
2189;Bushleager;1;1
2190;1/2 Full;1;1
2191;Arc;1;1
2192;All or None;1;1
2193;Once;1;1
2194;Evenflow;1;1
2195;Alive;1;1
2196;Why Go;1;1
2197;Black;1;1
2198;Jeremy;1;1
2199;Oceans;1;1
2200;Porch;1;1
2201;Garden;1;1
2202;Deep;1;1
2203;Release;1;1
2204;Go;1;1
2205;Animal;1;1
2206;Daughter;1;1
2207;Glorified G;1;1
2208;Dissident;1;1
2209;W.M.A.;1;1
2210;Blood;1;1
2211;Rearviewmirror;1;1
2212;Rats;1;1
2213;Elderly Woman Behind The Counter In A Small Town;1;1
2214;Leash;1;1
2215;Indifference;1;1
2216;Johnny B. Goode;1;8
2217;Don't Look Back;1;8
2218;Jah Seh No;1;8
2219;I'm The Toughest;1;8
2220;Nothing But Love;1;8
2221;Buk-In-Hamm Palace;1;8
2222;Bush Doctor;1;8
2223;Wanted Dread And Alive;1;8
2224;Mystic Man;1;8
2225;Coming In Hot;1;8
2226;Pick Myself Up;1;8
2227;Crystal Ball;1;8
2228;Equal Rights Downpresser Man;1;8
2229;Speak To Me/Breathe;1;1
2230;On The Run;1;1
2231;Time;1;1
2232;The Great Gig In The Sky;1;1
2233;Money;1;1
2234;Us And Them;1;1
2235;Any Colour You Like;1;1
2236;Brain Damage;1;1
2237;Eclipse;1;1
2238;ZeroVinteUm;1;17
2239;Queimando Tudo;1;17
2240;Hip Hop Rio;1;17
2241;Bossa;1;17
2242;100% HardCore;1;17
2243;Biruta;1;17
2244;Mão Na Cabeça;1;17
2245;O Bicho Tá Pregando;1;17
2246;Adoled (Ocean);1;17
2247;Seus Amigos;1;17
2248;Paga Pau;1;17
2249;Rappers Reais;1;17
2250;Nega Do Cabelo Duro;1;17
2251;Hemp Family;1;17
2252;Quem Me Cobrou?;1;17
2253;Se Liga;1;17
2254;Bohemian Rhapsody;1;1
2255;Another One Bites The Dust;1;1
2256;Killer Queen;1;1
2257;Fat Bottomed Girls;1;1
2258;Bicycle Race;1;1
2259;You're My Best Friend;1;1
2260;Don't Stop Me Now;1;1
2261;Save Me;1;1
2262;Crazy Little Thing Called Love;1;1
2263;Somebody To Love;1;1
2264;Now I'm Here;1;1
2265;Good Old-Fashioned Lover Boy;1;1
2266;Play The Game;1;1
2267;Flash;1;1
2268;Seven Seas Of Rhye;1;1
2269;We Will Rock You;1;1
2270;We Are The Champions;1;1
2271;We Will Rock You;1;1
2272;We Are The Champions;1;1
2273;Sheer Heart Attack;1;1
2274;All Dead, All Dead;1;1
2275;Spread Your Wings;1;1
2276;Fight From The Inside;1;1
2277;Get Down, Make Love;1;1
2278;Sleep On The Sidewalk;1;1
2279;Who Needs You;1;1
2280;It's Late;1;1
2281;My Melancholy Blues;1;1
2282;Shiny Happy People;1;4
2283;Me In Honey;1;4
2284;Radio Song;1;4
2285;Pop Song 89;1;4
2286;Get Up;1;4
2287;You Are The Everything;1;4
2288;Stand;1;4
2289;World Leader Pretend;1;4
2290;The Wrong Child;1;4
2291;Orange Crush;1;4
2292;Turn You Inside-Out;1;4
2293;Hairshirt;1;4
2294;I Remember California;1;4
2295;Untitled;1;4
2296;How The West Was Won And Where It Got Us;1;1
2297;The Wake-Up Bomb;1;1
2298;New Test Leper;1;1
2299;Undertow;1;1
2300;E-Bow The Letter;1;1
2301;Leave;1;1
2302;Departure;1;1
2303;Bittersweet Me;1;1
2304;Be Mine;1;1
2305;Binky The Doormat;1;1
2306;Zither;1;1
2307;So Fast, So Numb;1;1
2308;Low Desert;1;1
2309;Electrolite;1;1
2310;Losing My Religion;1;4
2311;Low;1;4
2312;Near Wild Heaven;1;4
2313;Endgame;1;4
2314;Belong;1;4
2315;Half A World Away;1;4
2316;Texarkana;1;4
2317;Country Feedback;1;4
2318;Carnival Of Sorts;1;4
2319;Radio Free Aurope;1;4
2320;Perfect Circle;1;4
2321;Talk About The Passion;1;4
2322;So Central Rain;1;4
2323;Don't Go Back To Rockville;1;4
2324;Pretty Persuasion;1;4
2325;Green Grow The Rushes;1;4
2326;Can't Get There From Here;1;4
2327;Driver 8;1;4
2328;Fall On Me;1;4
2329;I Believe;1;4
2330;Cuyahoga;1;4
2331;The One I Love;1;4
2332;The Finest Worksong;1;4
2333;It's The End Of The World As We Know It (And I Feel Fine);1;4
2334;Infeliz Natal;1;4
2335;A Sua;1;4
2336;Papeau Nuky Doe;1;4
2337;Merry Christmas;1;4
2338;Bodies;1;4
2339;Puteiro Em João Pessoa;1;4
2340;Esporrei Na Manivela;1;4
2341;Bê-a-Bá;1;4
2342;Cajueiro;1;4
2343;Palhas Do Coqueiro;1;4
2344;Maluco Beleza;1;1
2345;O Dia Em Que A Terra Parou;1;1
2346;No Fundo Do Quintal Da Escola;1;1
2347;O Segredo Do Universo;1;1
2348;As Profecias;1;1
2349;Mata Virgem;1;1
2350;Sapato 36;1;1
2351;Todo Mundo Explica;1;1
2352;Que Luz É Essa;1;1
2353;Diamante De Mendigo;1;1
2354;Negócio É;1;1
2355;Muita Estrela, Pouca Constelação;1;1
2356;Século XXI;1;1
2357;Rock Das Aranhas (Ao Vivo) (Live);1;1
2358;The Power Of Equality;1;4
2359;If You Have To Ask;1;4
2360;Breaking The Girl;1;4
2361;Funky Monks;1;4
2362;Suck My Kiss;1;4
2363;I Could Have Lied;1;4
2364;Mellowship Slinky In B Major;1;4
2365;The Righteous & The Wicked;1;4
2366;Give It Away;1;4
2367;Blood Sugar Sex Magik;1;4
2368;Under The Bridge;1;4
2369;Naked In The Rain;1;4
2370;Apache Rose Peacock;1;4
2371;The Greeting Song;1;4
2372;My Lovely Man;1;4
2373;Sir Psycho Sexy;1;4
2374;They're Red Hot;1;4
2375;By The Way;1;1
2376;Universally Speaking;1;1
2377;This Is The Place;1;1
2378;Dosed;1;1
2379;Don't Forget Me;1;1
2380;The Zephyr Song;1;1
2381;Can't Stop;1;1
2382;I Could Die For You;1;1
2383;Midnight;1;1
2384;Throw Away Your Television;1;1
2385;Cabron;1;1
2386;Tear;1;1
2387;On Mercury;1;1
2388;Minor Thing;1;1
2389;Warm Tape;1;1
2390;Venice Queen;1;1
2391;Around The World;1;1
2392;Parallel Universe;1;1
2393;Scar Tissue;1;1
2394;Otherside;1;1
2395;Get On Top;1;1
2396;Californication;1;1
2397;Easily;1;1
2398;Porcelain;1;1
2399;Emit Remmus;1;1
2400;I Like Dirt;1;1
2401;This Velvet Glove;1;1
2402;Savior;1;1
2403;Purple Stain;1;1
2404;Right On Time;1;1
2405;Road Trippin';1;1
2406;The Spirit Of Radio;1;1
2407;The Trees;1;1
2408;Something For Nothing;1;1
2409;Freewill;1;1
2410;Xanadu;1;1
2411;Bastille Day;1;1
2412;By-Tor And The Snow Dog;1;1
2413;Anthem;1;1
2414;Closer To The Heart;1;1
2415;2112 Overture;1;1
2416;The Temples Of Syrinx;1;1
2417;La Villa Strangiato;1;1
2418;Fly By Night;1;1
2419;Finding My Way;1;1
2420;Jingo;1;1
2421;El Corazon Manda;1;1
2422;La Puesta Del Sol;1;1
2423;Persuasion;1;1
2424;As The Years Go by;1;1
2425;Soul Sacrifice;1;1
2426;Fried Neckbones And Home Fries;1;1
2427;Santana Jam;1;1
2428;Evil Ways;1;1
2429;We've Got To Get Together/Jingo;1;1
2430;Rock Me;1;1
2431;Just Ain't Good Enough;1;1
2432;Funky Piano;1;1
2433;The Way You Do To Mer;1;1
2434;Holding Back The Years;1;1
2435;Money's Too Tight To Mention;1;1
2436;The Right Thing;1;1
2437;It's Only Love;1;1
2438;A New Flame;1;1
2439;You've Got It;1;1
2440;If You Don't Know Me By Now;1;1
2441;Stars;1;1
2442;Something Got Me Started;1;1
2443;Thrill Me;1;1
2444;Your Mirror;1;1
2445;For Your Babies;1;1
2446;So Beautiful;1;1
2447;Angel;1;1
2448;Fairground;1;1
2449;Água E Fogo;1;1
2450;Três Lados;1;1
2451;Ela Desapareceu;1;1
2452;Balada Do Amor Inabalável;1;1
2453;Canção Noturna;1;1
2454;Muçulmano;1;1
2455;Maquinarama;1;1
2456;Rebelião;1;1
2457;A Última Guerra;1;1
2458;Fica;1;1
2459;Ali;1;1
2460;Preto Damião;1;1
2461;É Uma Partida De Futebol;1;1
2462;Eu Disse A Ela;1;1
2463;Zé Trindade;1;1
2464;Garota Nacional;1;1
2465;Tão Seu;1;1
2466;Sem Terra;1;1
2467;Os Exilados;1;1
2468;Um Dia Qualquer;1;1
2469;Los Pretos;1;1
2470;Sul Da América;1;1
2471;Poconé;1;1
2472;Lucky 13;1;4
2473;Aeroplane Flies High;1;4
2474;Because You Are;1;4
2475;Slow Dawn;1;4
2476;Believe;1;4
2477;My Mistake;1;4
2478;Marquis In Spades;1;4
2479;Here's To The Atom Bomb;1;4
2480;Sparrow;1;4
2481;Waiting;1;4
2482;Saturnine;1;4
2483;Rock On;1;4
2484;Set The Ray To Jerry;1;4
2485;Winterlong;1;4
2486;Soot & Stars;1;4
2487;Blissed & Gone;1;4
2488;Siva;1;4
2489;Rhinocerous;1;4
2490;Drown;1;4
2491;Cherub Rock;1;4
2492;Today;1;4
2493;Disarm;1;4
2494;Landslide;1;4
2495;Bullet With Butterfly Wings;1;4
2496;1979;1;4
2497;Zero;1;4
2498;Tonight, Tonight;1;4
2499;Eye;1;4
2500;Ava Adore;1;4
2501;Perfect;1;4
2502;The Everlasting Gaze;1;4
2503;Stand Inside Your Love;1;4
2504;Real Love;1;4
2505;[Untitled];1;4
2506;Nothing To Say;1;1
2507;Flower;1;1
2508;Loud Love;1;1
2509;Hands All Over;1;1
2510;Get On The Snake;1;1
2511;Jesus Christ Pose;1;1
2512;Outshined;1;1
2513;Rusty Cage;1;1
2514;Spoonman;1;1
2515;The Day I Tried To Live;1;1
2516;Black Hole Sun;1;1
2517;Fell On Black Days;1;1
2518;Pretty Noose;1;1
2519;Burden In My Hand;1;1
2520;Blow Up The Outside World;1;1
2521;Ty Cobb;1;1
2522;Bleed Together;1;1
2523;Morning Dance;1;2
2524;Jubilee;1;2
2525;Rasul;1;2
2526;Song For Lorraine;1;2
2527;Starburst;1;2
2528;Heliopolis;1;2
2529;It Doesn't Matter;1;2
2530;Little Linda;1;2
2531;End Of Romanticism;1;2
2532;The House Is Rockin';1;6
2533;Crossfire;1;6
2534;Tightrope;1;6
2535;Let Me Love You Baby;1;6
2536;Leave My Girl Alone;1;6
2537;Travis Walk;1;6
2538;Wall Of Denial;1;6
2539;Scratch-N-Sniff;1;6
2540;Love Me Darlin';1;6
2541;Riviera Paradise;1;6
2542;Dead And Bloated;1;1
2543;Sex Type Thing;1;1
2544;Wicked Garden;1;1
2545;No Memory;1;1
2546;Sin;1;1
2547;Naked Sunday;1;1
2548;Creep;1;1
2549;Piece Of Pie;1;1
2550;Plush;1;1
2551;Wet My Bed;1;1
2552;Crackerman;1;1
2553;Where The River Goes;1;1
2554;Soldier Side - Intro;1;3
2555;B.Y.O.B.;1;3
2556;Revenga;1;3
2557;Cigaro;1;3
2558;Radio/Video;1;3
2559;This Cocaine Makes Me Feel Like I'm On This Song;1;3
2560;Violent Pornography;1;3
2561;Question!;1;3
2562;Sad Statue;1;3
2563;Old School Hollywood;1;3
2564;Lost in Hollywood;1;3
2565;The Sun Road;1;1
2566;Dark Corners;1;1
2567;Duende;1;1
2568;Black Light Syndrome;1;1
2569;Falling in Circles;1;1
2570;Book of Hours;1;1
2571;Chaos-Control;1;1
2572;Midnight From The Inside Out;1;6
2573;Sting Me;1;6
2574;Thick & Thin;1;6
2575;Greasy Grass River;1;6
2576;Sometimes Salvation;1;6
2577;Cursed Diamonds;1;6
2578;Miracle To Me;1;6
2579;Wiser Time;1;6
2580;Girl From A Pawnshop;1;6
2581;Cosmic Fiend;1;6
2582;Black Moon Creeping;1;6
2583;High Head Blues;1;6
2584;Title Song;1;6
2585;She Talks To Angels;1;6
2586;Twice As Hard;1;6
2587;Lickin';1;6
2588;Soul Singing;1;6
2589;Hard To Handle;1;6
2590;Remedy;1;6
2591;White Riot;1;4
2592;Remote Control;1;4
2593;Complete Control;1;4
2594;Clash City Rockers;1;4
2595;(White Man) In Hammersmith Palais;1;4
2596;Tommy Gun;1;4
2597;English Civil War;1;4
2598;I Fought The Law;1;4
2599;London Calling;1;4
2600;Train In Vain;1;4
2601;Bankrobber;1;4
2602;The Call Up;1;4
2603;Hitsville UK;1;4
2604;The Magnificent Seven;1;4
2605;This Is Radio Clash;1;4
2606;Know Your Rights;1;4
2607;Rock The Casbah;1;4
2608;Should I Stay Or Should I Go;1;4
2609;War (The Process);1;1
2610;The Saint;1;1
2611;Rise;1;1
2612;Take The Power;1;1
2613;Breathe;1;1
2614;Nico;1;1
2615;American Gothic;1;1
2616;Ashes And Ghosts;1;1
2617;Shape The Sky;1;1
2618;Speed Of Light;1;1
2619;True Believers;1;1
2620;My Bridges Burn;1;1
2621;She Sells Sanctuary;1;1
2622;Fire Woman;1;1
2623;Lil' Evil;1;1
2624;Spirit Walker;1;1
2625;The Witch;1;1
2626;Revolution;1;1
2627;Wild Hearted Son;1;1
2628;Love Removal Machine;1;1
2629;Rain;1;1
2630;Edie (Ciao Baby);1;1
2631;Heart Of Soul;1;1
2632;Love;1;1
2633;Wild Flower;1;1
2634;Go West;1;1
2635;Resurrection Joe;1;1
2636;Sun King;1;1
2637;Sweet Soul Sister;1;1
2638;Earth Mofo;1;1
2639;Break on Through;1;1
2640;Soul Kitchen;1;1
2641;The Crystal Ship;1;1
2642;Twentienth Century Fox;1;1
2643;Alabama Song;1;1
2644;Light My Fire;1;1
2645;Back Door Man;1;1
2646;I Looked At You;1;1
2647;End Of The Night;1;1
2648;Take It As It Comes;1;1
2649;The End;1;1
2650;Roxanne;1;1
2651;Can't Stand Losing You;1;1
2652;Message in a Bottle;1;1
2653;Walking on the Moon;1;1
2654;Don't Stand so Close to Me;1;1
2655;De Do Do Do, De Da Da Da;1;1
2656;Every Little Thing She Does is Magic;1;1
2657;Invisible Sun;1;1
2658;Spirit's in the Material World;1;1
2659;Every Breath You Take;1;1
2660;King Of Pain;1;1
2661;Wrapped Around Your Finger;1;1
2662;Don't Stand So Close to Me '86;1;1
2663;Message in a Bottle (new classic rock mix);1;1
2664;Time Is On My Side;1;1
2665;Heart Of Stone;1;1
2666;Play With Fire;1;1
2667;Satisfaction;1;1
2668;As Tears Go By;1;1
2669;Get Off Of My Cloud;1;1
2670;Mother's Little Helper;1;1
2671;19th Nervous Breakdown;1;1
2672;Paint It Black;1;1
2673;Under My Thumb;1;1
2674;Ruby Tuesday;1;1
2675;Let's Spend The Night Together;1;1
2676;Intro;1;1
2677;You Got Me Rocking;1;1
2678;Gimmie Shelters;1;1
2679;Flip The Switch;1;1
2680;Memory Motel;1;1
2681;Corinna;1;1
2682;Saint Of Me;1;1
2683;Wainting On A Friend;1;1
2684;Sister Morphine;1;1
2685;Live With Me;1;1
2686;Respectable;1;1
2687;Thief In The Night;1;1
2688;The Last Time;1;1
2689;Out Of Control;1;1
2690;Love Is Strong;1;1
2691;You Got Me Rocking;1;1
2692;Sparks Will Fly;1;1
2693;The Worst;1;1
2694;New Faces;1;1
2695;Moon Is Up;1;1
2696;Out Of Tears;1;1
2697;I Go Wild;1;1
2698;Brand New Car;1;1
2699;Sweethearts Together;1;1
2700;Suck On The Jugular;1;1
2701;Blinded By Rainbows;1;1
2702;Baby Break It Down;1;1
2703;Thru And Thru;1;1
2704;Mean Disposition;1;1
2705;Walking Wounded;1;4
2706;Temptation;1;4
2707;The Messenger;1;4
2708;Psychopomp;1;4
2709;Sister Awake;1;4
2710;The Bazaar;1;4
2711;Save Me (Remix);1;4
2712;Fire In The Head;1;4
2713;Release;1;4
2714;Heaven Coming Down;1;4
2715;The River (Remix);1;4
2716;Babylon;1;4
2717;Waiting On A Sign;1;4
2718;Life Line;1;4
2719;Paint It Black;1;4
2720;Temptation;1;4
2721;Army Ants;1;4
2722;Psychopomp;1;4
2723;Gyroscope;1;4
